SEQPONTOEXTRA;DESCRICAO;SEQPRODUTO;DESCCOMPLETA;NROEMPRESA;FANTASIA;ESTQMINIMO;ESTQMAXIMO;ESTQLOJA;DTAVIGENCIAINICIO;DTAVIGENCIAFIM;QTDDIASSUGESTAO;STATUS;SEQVIGENCIA;APELIDO
241;cesta basica;23212;SAL MOIDO 5 ESTRELAS 1KG;2;FRANCISCO ETCHEPARE;160;220;5,477;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;724;WERTER
241;cesta basica;23212;SAL MOIDO 5 ESTRELAS 1KG;3;GENERAL CANABARRO;230;310;13;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;723;WERTER
241;cesta basica;23212;SAL MOIDO 5 ESTRELAS 1KG;4;BENTO MARTINS;150;200;96;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;722;WERTER
241;cesta basica;23212;SAL MOIDO 5 ESTRELAS 1KG;5;PINHEIRO MACHADO;150;200;131;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;721;WERTER
241;cesta basica;23212;SAL MOIDO 5 ESTRELAS 1KG;6;SETEMBRINO DE CARVALHO;180;240;-30;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;720;WERTER
241;cesta basica;23212;SAL MOIDO 5 ESTRELAS 1KG;7;PINHEIRO MACHADO;150;200;47;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;719;WERTER
241;cesta basica;23212;SAL MOIDO 5 ESTRELAS 1KG;8;FLORES DA CUNHA;150;200;90;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;718;WERTER
241;cesta basica;23212;SAL MOIDO 5 ESTRELAS 1KG;11;DOMINGOS MARTINS;150;200;83;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;717;WERTER
241;cesta basica;23212;SAL MOIDO 5 ESTRELAS 1KG;12;GENERAL MARQUES;150;200;190;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;716;WERTER
241;cesta basica;23212;SAL MOIDO 5 ESTRELAS 1KG;13;GENERAL CANABARRO;160;220;38;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;715;WERTER
241;cesta basica;23212;SAL MOIDO 5 ESTRELAS 1KG;14;SETE DE SETEMBRO;150;200;89;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;714;WERTER
241;cesta basica;23212;SAL MOIDO 5 ESTRELAS 1KG;17;JOAO BATISTA LUZARDO;150;200;2;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;713;WERTER
241;cesta basica;23212;SAL MOIDO 5 ESTRELAS 1KG;18;BENTO MANOEL;150;200;74,39;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;712;WERTER
261;FERMENTOS;3512;FERM PO BIOL GOOD INSTANT SH 10G;1;DUQUE DE CAXIAS;60;90;180;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;767;WERTER
261;FERMENTOS;3512;FERM PO BIOL GOOD INSTANT SH 10G;2;FRANCISCO ETCHEPARE;120;150;64;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;766;WERTER
261;FERMENTOS;3512;FERM PO BIOL GOOD INSTANT SH 10G;3;GENERAL CANABARRO;150;180;45;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;765;WERTER
261;FERMENTOS;3512;FERM PO BIOL GOOD INSTANT SH 10G;4;BENTO MARTINS;90;120;88;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;764;WERTER
261;FERMENTOS;3512;FERM PO BIOL GOOD INSTANT SH 10G;5;PINHEIRO MACHADO;90;120;47;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;763;WERTER
261;FERMENTOS;3512;FERM PO BIOL GOOD INSTANT SH 10G;6;SETEMBRINO DE CARVALHO;120;150;77;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;762;WERTER
261;FERMENTOS;3512;FERM PO BIOL GOOD INSTANT SH 10G;7;PINHEIRO MACHADO;90;120;21;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;761;WERTER
261;FERMENTOS;3512;FERM PO BIOL GOOD INSTANT SH 10G;8;FLORES DA CUNHA;90;120;99;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;760;WERTER
261;FERMENTOS;3512;FERM PO BIOL GOOD INSTANT SH 10G;11;DOMINGOS MARTINS;120;150;80;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;759;WERTER
261;FERMENTOS;3512;FERM PO BIOL GOOD INSTANT SH 10G;12;GENERAL MARQUES;120;150;155;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;758;WERTER
261;FERMENTOS;3512;FERM PO BIOL GOOD INSTANT SH 10G;13;GENERAL CANABARRO;120;150;353;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;757;WERTER
261;FERMENTOS;3512;FERM PO BIOL GOOD INSTANT SH 10G;14;SETE DE SETEMBRO;120;150;364;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;756;WERTER
261;FERMENTOS;3512;FERM PO BIOL GOOD INSTANT SH 10G;17;JOAO BATISTA LUZARDO;120;150;127;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;755;WERTER
261;FERMENTOS;3512;FERM PO BIOL GOOD INSTANT SH 10G;18;BENTO MANOEL;120;150;225;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;754;WERTER
261;FERMENTOS;3516;FERM PO BIOL GOOD INSTANT SH 125G;1;DUQUE DE CAXIAS;24;36;0;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;753;WERTER
261;FERMENTOS;3516;FERM PO BIOL GOOD INSTANT SH 125G;2;FRANCISCO ETCHEPARE;36;48;23;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;752;WERTER
261;FERMENTOS;3516;FERM PO BIOL GOOD INSTANT SH 125G;3;GENERAL CANABARRO;48;60;21;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;751;WERTER
261;FERMENTOS;3516;FERM PO BIOL GOOD INSTANT SH 125G;4;BENTO MARTINS;24;36;16;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;750;WERTER
261;FERMENTOS;3516;FERM PO BIOL GOOD INSTANT SH 125G;5;PINHEIRO MACHADO;24;36;9;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;749;WERTER
261;FERMENTOS;3516;FERM PO BIOL GOOD INSTANT SH 125G;6;SETEMBRINO DE CARVALHO;36;48;26;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;748;WERTER
261;FERMENTOS;3516;FERM PO BIOL GOOD INSTANT SH 125G;7;PINHEIRO MACHADO;24;36;9;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;747;WERTER
261;FERMENTOS;3516;FERM PO BIOL GOOD INSTANT SH 125G;8;FLORES DA CUNHA;24;36;16;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;746;WERTER
261;FERMENTOS;3516;FERM PO BIOL GOOD INSTANT SH 125G;11;DOMINGOS MARTINS;24;36;15;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;745;WERTER
261;FERMENTOS;3516;FERM PO BIOL GOOD INSTANT SH 125G;12;GENERAL MARQUES;24;36;10;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;744;WERTER
261;FERMENTOS;3516;FERM PO BIOL GOOD INSTANT SH 125G;13;GENERAL CANABARRO;12;24;24;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;743;WERTER
261;FERMENTOS;3516;FERM PO BIOL GOOD INSTANT SH 125G;14;SETE DE SETEMBRO;90;120;24;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;742;WERTER
261;FERMENTOS;3516;FERM PO BIOL GOOD INSTANT SH 125G;17;JOAO BATISTA LUZARDO;12;24;35;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;741;WERTER
261;FERMENTOS;3516;FERM PO BIOL GOOD INSTANT SH 125G;18;BENTO MANOEL;12;24;50;2026-08-26-00.00.00.000000;2026-12-31-00.00.00.000000;;A;740;WERTER
